@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.MathExpression-EA+273.15-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-96020 )/(103850-96020)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9 )/(21.1+17.9)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-0 )/(359-0)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4 )/(26.1-0.4)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1 )/(11.09-3.1)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9 )/(15.8+0.9)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-6 )/(16.1-6)-V-R7'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
0.482759,0.635898,0.5961,0.346304,0.516896,0.634731,0.60396,Moderada
0.464879,0.551282,0.498607,0.202335,0.503129,0.54491,0.60396,Media
0.416347,0.379487,0.052925,0.214008,0.42428,0.520958,0.594059,Moderada
0.346105,0.117949,0.094708,0.560311,0.361702,0.682635,0.60396,Moderada
0.324393,0,0.988858,0.692607,0.387985,0.670659,0.594059,MuyAlta
0.335888,0.017949,0.961003,0.692607,0.470588,0.712575,0.584158,MuyAlta
0.360153,0.064103,0.094708,0.459144,0.57572,0.724551,0.574257,MuyAlta
0.38825,0.153846,0.116992,0.354086,0.520651,0.718563,0.574257,Moderada
0.385696,0.135898,0.119777,0.439689,0.451815,0.706587,0.574257,Moderada
0.381865,0.115385,0.083565,0.44358,0.411765,0.682635,0.574257,Moderada
0.385696,0.138462,0.050139,0.463035,0.426783,0.694611,0.564356,Moderada
0.40613,0.174359,0.980501,0.505837,0.336671,0.736527,0.564356,Moderada
0.431673,0.220513,0.938719,0.51751,0.345432,0.700599,0.564356,Moderada
0.457216,0.333333,0.885794,0.490272,0.322904,0.634731,0.564356,Media
0.47765,0.374359,0.869081,0.459144,0.225282,0.676647,0.554455,Media
0.490421,0.492308,0.774373,0.412451,0.206508,0.694611,0.554455,Baja
0.481481,0.535897,0.735376,0.233463,0.216521,0.670659,0.554455,Baja
0.453384,0.566667,0.674095,0.093385,0.326658,0.646707,0.544554,Baja
0.425287,0.538462,0.401114,0.097276,0.49562,0.664671,0.544554,Baja
0.395913,0.535897,0.272981,0.159533,0.594493,0.670659,0.554455,Media
0.367816,0.510256,0.342618,0.225681,0.79975,0.664671,0.554455,Media
0.324393,0.430769,0.228412,0.326848,0.617021,0.670659,0.544554,Media
0.266922,0.335897,0.200557,0.494163,0.356696,0.670659,0.544554,Moderada
0.238825,0.35641,0.075209,0.715953,0.336671,0.610778,0.544554,Moderada
0.232439,0.451282,0.239554,0.326848,0.416771,0.736527,0.544554,Moderada
0.242656,0.489744,0.314763,0.299611,0.48811,0.718563,0.544554,Moderada
0.249042,0.433333,0.247911,0.105058,0.541927,0.688623,0.544554,Moderada
0.283525,0.361538,0.835655,0.237354,0.579474,0.694611,0.554455,Moderada
0.329502,0.45641,0.830084,0.455253,0.360451,0.670659,0.544554,Moderada
0.363985,0.5,0.699164,0.439689,0.399249,0.60479,0.534653,Moderada
0.378033,0.546154,0.593315,0.287938,0.435544,0.586826,0.534653,Moderada
0.344828,0.538462,0.362117,0.299611,0.546934,0.592814,0.534653,Media
0.287356,0.410256,0.236769,0.357977,0.414268,0.628743,0.534653,Media
0.233716,0.25641,0.18663,0.412451,0.321652,0.646707,0.524752,Moderada
0.183908,0.238462,0.197772,0.416342,0.374218,0.610778,0.524752,Moderada
0.168582,0.289744,0.116992,0.326848,0.465582,0.718563,0.534653,Moderada
0.16986,0.34359,0.066852,0.392996,0.406758,0.676647,0.524752,Moderada
0.205619,0.607692,0.635097,0.33463,0.541927,0.652695,0.524752,Moderada
0.265645,0.792308,0.56546,0.708171,0.423029,0.592814,0.514851,Moderada
0.332056,0.748718,0.481894,0.571984,0.400501,0.628743,0.514851,Moderada
0.381865,0.520513,0.337047,0.29572,0.386733,0.634731,0.50495,Media
0.40613,0.292308,0.086351,0.412451,0.330413,0.664671,0.50495,Moderada
0.464879,0.176923,0.066852,0.474708,0.342929,0.682635,0.50495,Moderada
0.524904,0.207692,0.050139,0.439689,0.305382,0.688623,0.50495,Moderada
0.58493,0.258974,0.008357,0.268482,0.418023,0.676647,0.49505,Media
0.61175,0.258974,0.997214,0.252918,0.385482,0.652695,0.49505,Media
0.628352,0.282051,0.869081,0.175097,0.514393,0.640719,0.49505,Media
0.633461,0.279487,0.94429,0.194553,0.387985,0.60479,0.49505,Media
0.634738,0.307692,0.885794,0.22179,0.509387,0.586826,0.49505,Media
0.627075,0.328205,0.846797,0.11284,0.387985,0.556886,0.49505,Media
0.624521,0.323077,0.949861,0.225681,0.340426,0.592814,0.49505,Baja
0.627075,0.323077,0.841226,0.210117,0.319149,0.634731,0.49505,Baja
0.646232,0.361538,0.810585,0.307393,0.249061,0.580838,0.49505,Baja
0.657727,0.425641,0.768802,0.2607,0.249061,0.556886,0.49505,Baja
0.661558,0.446154,0.696379,0.171206,0.266583,0.526946,0.485149,Baja
0.657727,0.425641,0.604457,0.163424,0.252816,0.532934,0.485149,Baja
0.655172,0.364103,0.061281,0.14786,0.335419,0.538922,0.485149,Baja
0.637292,0.297436,0.061281,0.229572,0.235294,0.556886,0.485149,Baja
0.616858,0.248718,0.13649,0.315175,0.091364,0.54491,0.49505,Baja
0.573436,0.220513,0.130919,0.396887,0.204005,0.592814,0.485149,Baja
0.554278,0.248718,0.111421,0.326848,0.166458,0.592814,0.485149,Media
0.51341,0.297436,0.142061,0.412451,0.360451,0.622754,0.485149,Moderada
0.48659,0.417949,0.116992,0.182879,0.50438,0.598802,0.485149,Media
0.46871,0.551282,0.281337,0.132296,0.52816,0.598802,0.485149,Moderada
0.462324,0.664103,0.389972,0.342412,0.485607,0.562874,0.475248,Media
0.485313,0.674359,0.598886,0.29572,0.386733,0.57485,0.475248,Media
0.508301,0.661539,0.501393,0.361868,0.405507,0.556886,0.465347,Moderada
0.527458,0.564103,0.470752,0.214008,0.622028,0.550898,0.475248,Moderada
0.526181,0.471795,0.545961,0.284047,0.677096,0.48503,0.475248,Moderada
0.515964,0.492308,0.153203,0.054475,0.649562,0.502994,0.475248,Moderada
0.496807,0.474359,0.816156,0.237354,0.657071,0.562874,0.465347,Moderada
0.48659,0.54359,0.743733,0.396887,0.478098,0.57485,0.475248,Moderada
0.487867,0.5,0.754875,0.513619,0.401752,0.48503,0.475248,Media
0.485313,0.482051,0.777159,0.357977,0.342929,0.437126,0.475248,Moderada
0.457216,0.620513,0.607242,0.338521,0.397997,0.51497,0.465347,Media
0.371648,0.725641,0.415042,0.51751,0.319149,0.580838,0.465347,Moderada
0.365262,0.620513,0.70195,0.55642,0.321652,0.580838,0.465347,Moderada
0.411239,0.615385,0.668524,0.525292,0.430538,0.616766,0.465347,MuyAlta
0.408685,0.748718,0.610028,0.509728,0.52816,0.592814,0.455446,MuyAlta
0.425287,0.64359,0.674095,0.48249,0.531915,0.562874,0.455446,MuyAlta
0.446999,0.648718,0.657382,0.59144,0.625782,0.610778,0.445545,MuyAlta
0.49553,0.610256,0.640669,0.498054,0.55194,0.592814,0.445545,MuyAlta
0.535121,0.615385,0.643454,0.571984,0.678348,0.562874,0.435644,MuyAlta
0.56705,0.64359,0.576602,0.404669,0.663329,0.51497,0.425743,MuyAlta
0.551724,0.679487,0.509749,0.392996,0.743429,0.60479,0.425743,Moderada
0.519796,0.548718,0.476323,0.264591,0.586984,0.598802,0.425743,Moderada
0.462324,0.461539,0.348189,0.264591,0.634543,0.568862,0.425743,Moderada
0.43295,0.317949,0.832869,0.206226,0.617021,0.461078,0.425743,Media
0.44189,0.438462,0.766017,0.48249,0.356696,0.538922,0.425743,Moderada
0.487867,0.528205,0.732591,0.416342,0.420526,0.520958,0.415842,Moderada
0.528736,0.669231,0.579387,0.431907,0.329161,0.48503,0.415842,Moderada
0.556833,0.684615,0.601671,0.439689,0.418023,0.562874,0.415842,Moderada
0.583653,0.68718,0.548747,0.478599,0.389237,0.57485,0.415842,Moderada
0.55811,0.641026,0.532033,0.575875,0.379224,0.473054,0.405941,Media
0.499361,0.525641,0.350975,0.264591,0.382979,0.532934,0.405941,Media
0.443167,0.45641,0.78273,0.143969,0.454318,0.497006,0.405941,Media
0.452107,0.55641,0.657382,0.357977,0.376721,0.467066,0.405941,Media
0.47765,0.638462,0.576602,0.326848,0.320401,0.48503,0.39604,Media
0.490421,0.7,0.456825,0.33463,0.357947,0.54491,0.405941,Moderada
0.431673,0.735897,0.356546,0.583658,0.334168,0.640719,0.39604,MuyAlta
0.436782,0.687179,0.342618,0.696498,0.420526,0.628743,0.39604,MuyAlta
0.517241,0.723077,0.479109,0.412451,0.564456,0.646707,0.386139,Moderada
0.547893,0.823077,0.454039,0.439689,0.451815,0.658683,0.386139,MuyAlta
0.577267,0.838462,0.481894,0.525292,0.576971,0.646707,0.386139,MuyAlta
0.62069,0.723077,0.526462,0.389105,0.599499,0.580838,0.386139,MuyAlta
0.643678,0.707692,0.587744,0.389105,0.588235,0.562874,0.376238,Moderada
0.675607,0.638462,0.562674,0.431907,0.525657,0.598802,0.366337,MuyAlta
0.703704,0.469231,0.724234,0.354086,0.598248,0.598802,0.366337,Moderada
0.745849,0.451282,0.715877,0.264591,0.459324,0.562874,0.366337,Moderada
0.782886,0.576923,0.682451,0.346304,0.503129,0.562874,0.366337,Media
0.803321,0.620513,0.509749,0.373541,0.405507,0.598802,0.366337,Media
0.799489,0.697436,0.479109,0.40856,0.365457,0.60479,0.366337,Moderada
0.799489,0.715385,0.467967,0.361868,0.416771,0.634731,0.366337,Moderada
0.798212,0.694872,0.476323,0.385214,0.559449,0.628743,0.366337,Moderada
0.800766,0.625641,0.451253,0.322957,0.570713,0.640719,0.376238,Moderada
0.789272,0.6,0.392758,0.264591,0.530663,0.628743,0.366337,Moderada
0.758621,0.605128,0.325905,0.494163,0.430538,0.610778,0.376238,Moderada
0.733078,0.712821,0.356546,0.571984,0.326658,0.586826,0.376238,Moderada
0.745849,0.625641,0.345404,0.513619,0.419274,0.628743,0.376238,Moderada
0.719029,0.582051,0.325905,0.529183,0.360451,0.640719,0.376238,Moderada
0.698595,0.625641,0.325905,0.63035,0.38423,0.646707,0.376238,Moderada
0.697318,0.65641,0.331476,0.564202,0.404255,0.658683,0.366337,MuyAlta
0.698595,0.615385,0.342618,0.575875,0.455569,0.664671,0.366337,MuyAlta
0.693487,0.6,0.320334,0.587549,0.473091,0.646707,0.366337,MuyAlta
0.683269,0.55641,0.29805,0.59144,0.558198,0.622754,0.366337,MuyAlta
0.687101,0.584615,0.306407,0.529183,0.593242,0.598802,0.356436,MuyAlta
0.698595,0.576923,0.309192,0.451362,0.564456,0.586826,0.356436,Moderada
0.696041,0.546154,0.314763,0.459144,0.476846,0.586826,0.356436,Moderada
0.690932,0.597436,0.32312,0.490272,0.523154,0.598802,0.356436,Moderada
0.719029,0.607692,0.32312,0.521401,0.435544,0.616766,0.356436,Moderada
0.736909,0.610256,0.328691,0.463035,0.461827,0.616766,0.346535,Moderada
0.738186,0.576923,0.306407,0.463035,0.370463,0.592814,0.356436,Moderada
0.722861,0.607692,0.309192,0.474708,0.401752,0.580838,0.346535,Moderada
0.711367,0.602564,0.317549,0.564202,0.316646,0.598802,0.346535,Moderada
0.711367,0.674359,0.328691,0.634241,0.445557,0.610778,0.346535,Moderada
0.708812,0.579487,0.325905,0.552529,0.434293,0.640719,0.346535,MuyAlta
0.65645,0.6,0.309192,0.661479,0.460576,0.628743,0.336634,MuyAlta
0.627075,0.789744,0.328691,0.762646,0.51189,0.670659,0.336634,MuyAlta
0.680715,0.815385,0.423398,0.579767,0.546934,0.664671,0.336634,Moderada
0.745849,0.674359,0.481894,0.377432,0.529412,0.628743,0.336634,MuyAlta
0.793103,0.574359,0.554318,0.315175,0.633292,0.562874,0.336634,Moderada
0.782886,0.479487,0.362117,0.249027,0.549437,0.568862,0.336634,Moderada
0.731801,0.476923,0.284123,0.392996,0.446809,0.598802,0.336634,Moderada
0.648787,0.515385,0.295265,0.548638,0.337922,0.616766,0.336634,Moderada
0.528736,0.582051,0.284123,0.747082,0.396746,0.598802,0.346535,MuyAlta
0.411239,0.661539,0.29805,0.797665,0.476846,0.598802,0.336634,MuyAlta
0.430396,0.761538,0.45961,0.544747,0.612015,0.664671,0.346535,MuyAlta
0.573436,0.510256,0.688022,0.435798,0.574468,0.60479,0.336634,MuyAlta
0.65645,0.515385,0.668524,0.307393,0.548185,0.586826,0.336634,Moderada
0.673052,0.620513,0.593315,0.202335,0.585732,0.586826,0.326733,Moderada
0.661558,0.628205,0.467967,0.287938,0.603254,0.57485,0.336634,Moderada
0.641124,0.687179,0.479109,0.33463,0.499374,0.592814,0.336634,Moderada
0.601533,0.684615,0.448468,0.311284,0.595745,0.592814,0.336634,Moderada
0.537676,0.717949,0.406685,0.431907,0.44806,0.580838,0.326733,Moderada
0.431673,0.730769,0.373259,0.603113,0.317897,0.532934,0.326733,Moderada
0.323116,0.746154,0.348189,0.63035,0.403004,0.550898,0.316832,MuyAlta
0.266922,0.625641,0.337047,0.731518,0.558198,0.520958,0.326733,MuyAlta
0.278416,0.625641,0.674095,0.385214,0.762203,0.538922,0.316832,MuyAlta
0.288633,0.671795,0.604457,0.494163,0.764706,0.54491,0.316832,MuyAlta
0.293742,0.646154,0.571031,0.428016,0.634543,0.538922,0.316832,MuyAlta
0.307791,0.638462,0.470752,0.40856,0.634543,0.520958,0.29703,Moderada
0.344828,0.628205,0.637883,0.377432,0.55194,0.526946,0.29703,Moderada
0.381865,0.579487,0.735376,0.29572,0.593242,0.497006,0.287129,Moderada
0.418902,0.589744,0.640669,0.206226,0.605757,0.526946,0.29703,Moderada
0.45977,0.612821,0.557103,0.272374,0.57572,0.520958,0.29703,Moderada
0.503193,0.648718,0.626741,0.44358,0.561952,0.508982,0.29703,Moderada
0.523627,0.7,0.562674,0.346304,0.50438,0.54491,0.29703,Moderada
0.542784,0.617949,0.54039,0.264591,0.55194,0.532934,0.29703,Moderada
0.560664,0.520513,0.598886,0.198444,0.514393,0.473054,0.29703,Moderada
0.58493,0.548718,0.685237,0.225681,0.544431,0.497006,0.29703,Moderada
0.619413,0.6,0.612813,0.307393,0.501877,0.532934,0.287129,Media
0.651341,0.6,0.685237,0.2607,0.440551,0.526946,0.287129,Media
0.690932,0.589744,0.746518,0.280156,0.426783,0.508982,0.287129,Media
0.730524,0.510256,0.67688,0.089494,0.395494,0.479042,0.287129,Media
0.759898,0.435897,0.735376,0.120623,0.459324,0.508982,0.277228,Media
0.803321,0.351282,0.947075,0.214008,0.463079,0.526946,0.287129,Media
0.809706,0.315385,1,0.22179,0.411765,0.508982,0.287129,Baja
0.804598,0.271795,0.114206,0.264591,0.35169,0.51497,0.277228,Baja
0.781609,0.292308,0.144847,0.182879,0.267835,0.491018,0.277228,Baja
0.752235,0.248718,0.011142,0.256809,0.241552,0.508982,0.277228,Baja
0.731801,0.215385,0.997214,0.36965,0.148936,0.473054,0.277228,Baja
0.721584,0.146154,0.005571,0.354086,0.178974,0.449102,0.277228,Baja
0.738186,0.248718,0.902507,0.155642,0.314143,0.407186,0.277228,Media
0.743295,0.253846,0.011142,0.178988,0.531915,0.437126,0.277228,Moderada
0.768838,0.341026,0.094708,0.284047,0.628285,0.42515,0.287129,Media
0.784163,0.323077,0.019499,0.225681,0.529412,0.39521,0.29703,Media
0.796935,0.438462,0.061281,0.136187,0.544431,0.383234,0.287129,Media
0.799489,0.466667,0.604457,0.194553,0.739675,0.389222,0.306931,Media
0.794381,0.546154,0.693593,0.128405,0.612015,0.401198,0.29703,Media
0.790549,0.512821,0.618384,0.256809,0.65582,0.473054,0.29703,Media
0.793103,0.535897,0.685237,0.416342,0.339174,0.431138,0.29703,Media
0.777778,0.546154,0.718663,0.400778,0.401752,0.443114,0.287129,Media
0.768838,0.505128,0.749304,0.354086,0.269086,0.467066,0.287129,Media
0.754789,0.428205,0.824513,0.466926,0.222778,0.467066,0.277228,Moderada
0.750958,0.335897,0.807799,0.568093,0.325407,0.473054,0.277228,Moderada
0.731801,0.341026,0.810585,0.548638,0.335419,0.467066,0.267327,Moderada
0.729246,0.333333,0.835655,0.451362,0.352941,0.45509,0.267327,Media
0.724138,0.366667,0.816156,0.361868,0.321652,0.45509,0.267327,Media
0.734355,0.45641,0.760446,0.315175,0.277847,0.45509,0.267327,Media
0.719029,0.594872,0.649025,0.373541,0.275344,0.532934,0.267327,Media
0.710089,0.648718,0.643454,0.392996,0.285357,0.54491,0.267327,Moderada
0.67433,0.766667,0.554318,0.447471,0.40801,0.556886,0.267327,Moderada
0.67433,0.592308,0.707521,0.392996,0.42428,0.54491,0.267327,Moderada
0.697318,0.476923,0.766017,0.307393,0.545682,0.508982,0.277228,Moderada
0.716475,0.458974,0.718663,0.280156,0.460576,0.473054,0.267327,Moderada
0.711367,0.471795,0.674095,0.233463,0.609512,0.461078,0.267327,Moderada
0.694764,0.502564,0.451253,0.143969,0.694618,0.45509,0.267327,Moderada
0.678161,0.523077,0.35376,0.291829,0.693367,0.461078,0.267327,Media
0.642401,0.587179,0.306407,0.420233,0.46433,0.437126,0.267327,Media
0.636015,0.576923,0.337047,0.48249,0.306633,0.502994,0.267327,Media
0.610473,0.551282,0.342618,0.470817,0.300375,0.51497,0.257426,Media
0.570881,0.553846,0.300836,0.412451,0.322904,0.508982,0.257426,Moderada
0.553001,0.576923,0.325905,0.494163,0.30413,0.508982,0.257426,Media
0.515964,0.592308,0.339833,0.381323,0.317897,0.538922,0.247525,Media
0.485313,0.579487,0.311978,0.424125,0.26408,0.538922,0.247525,Moderada
0.452107,0.594872,0.32312,0.404669,0.346683,0.57485,0.247525,Media
0.444444,0.615385,0.356546,0.389105,0.314143,0.580838,0.257426,Moderada
0.446999,0.610256,0.395543,0.322957,0.371715,0.550898,0.257426,Media
0.462324,0.646154,0.35376,0.272374,0.35169,0.562874,0.257426,Media
0.461047,0.625641,0.348189,0.490272,0.252816,0.562874,0.257426,Media
0.372925,0.64359,0.325905,0.626459,0.250313,0.57485,0.257426,MuyAlta
0.330779,0.846154,0.311978,0.836576,0.43179,0.60479,0.247525,MuyAlta
0.362708,0.630769,0.348189,0.474708,0.519399,0.580838,0.247525,MuyAlta
0.289911,0.597436,0.289694,0.412451,0.644556,0.556886,0.247525,MuyAlta
0.203065,0.702564,0.300836,0.626459,0.613267,0.592814,0.257426,MuyAlta
0.158365,0.761538,0.364903,0.587549,0.643304,0.60479,0.247525,MuyAlta
0.15198,0.723077,0.342618,0.470817,0.573217,0.580838,0.257426,MuyAlta
0.150702,0.669231,0.401114,0.361868,0.713392,0.556886,0.257426,MuyAlta
0.172414,0.584615,0.465181,0.256809,0.718398,0.556886,0.247525,Moderada
0.189017,0.533333,0.704735,0.124514,0.614518,0.520958,0.247525,Moderada
0.204342,0.448718,0.91922,0.22179,0.675845,0.520958,0.247525,Moderada
0.237548,0.461538,0.766017,0.233463,0.643304,0.48503,0.247525,Moderada
0.295019,0.530769,0.568245,0.035019,0.687109,0.449102,0.247525,Moderada
0.296296,0.517949,0.228412,0.18677,0.674593,0.449102,0.247525,Moderada
0.272031,0.353846,0.103064,0.307393,0.678348,0.45509,0.247525,Moderada
0.259259,0.287179,0.016713,0.435798,0.579474,0.431138,0.247525,Moderada
0.277139,0.210256,0.988858,0.431907,0.453066,0.45509,0.247525,Media
0.328225,0.312821,0.874652,0.381323,0.355444,0.48503,0.247525,Media
0.358876,0.341026,0.855153,0.33463,0.475594,0.479042,0.237624,Media
0.393359,0.420513,0.763231,0.307393,0.404255,0.431138,0.237624,Media
0.420179,0.523077,0.743733,0.225681,0.486859,0.449102,0.237624,Media
0.449553,0.571795,0.635097,0.326848,0.520651,0.419162,0.237624,Media
0.476373,0.564103,0.704735,0.365759,0.476846,0.461078,0.237624,Moderada
0.51341,0.605128,0.587744,0.319066,0.538173,0.479042,0.237624,Moderada
0.536398,0.582051,0.389972,0.202335,0.610763,0.491018,0.237624,Media
0.514687,0.574359,0.32312,0.463035,0.403004,0.538922,0.237624,Moderada
0.461047,0.638462,0.281337,0.603113,0.295369,0.526946,0.237624,MuyAlta
0.392082,0.712821,0.29805,0.793774,0.455569,0.550898,0.237624,MuyAlta
0.393359,0.8,0.339833,0.63035,0.618273,0.580838,0.237624,MuyAlta
0.421456,0.712821,0.387187,0.424125,0.743429,0.568862,0.237624,MuyAlta
0.395913,0.669231,0.373259,0.291829,0.71965,0.568862,0.237624,MuyAlta
0.37931,0.646154,0.367688,0.505837,0.637046,0.550898,0.227723,MuyAlta
0.360153,0.661538,0.387187,0.455253,0.580726,0.556886,0.227723,MuyAlta
0.342273,0.684615,0.498607,0.428016,0.682103,0.51497,0.227723,MuyAlta
0.32567,0.569231,0.359331,0.381323,0.619524,0.508982,0.227723,Moderada
0.300128,0.530769,0.286908,0.40856,0.584481,0.508982,0.217822,MuyAlta
0.332056,0.65641,0.579387,0.276265,0.674593,0.443114,0.217822,MuyAlta
0.402299,0.65641,0.632312,0.587549,0.635795,0.479042,0.217822,MuyAlta
0.443167,0.666667,0.559889,0.381323,0.685857,0.461078,0.207921,MuyAlta
0.448276,0.589744,0.493036,0.346304,0.598248,0.413174,0.207921,Moderada
0.46871,0.510256,0.426184,0.171206,0.692115,0.45509,0.207921,Moderada
0.507024,0.430769,0.275766,0.214008,0.63204,0.479042,0.207921,Moderada
0.496807,0.487179,0.261838,0.346304,0.599499,0.497006,0.19802,Moderada
0.445722,0.561539,0.264624,0.33463,0.416771,0.443114,0.217822,Moderada
0.344828,0.574359,0.303621,0.536965,0.347935,0.508982,0.217822,Moderada
0.270754,0.553846,0.278552,0.657588,0.335419,0.491018,0.217822,MuyAlta
0.227331,0.525641,0.284123,0.735409,0.479349,0.473054,0.207921,MuyAlta
0.214559,0.589744,0.292479,0.284047,0.618273,0.449102,0.207921,MuyAlta
0.227331,0.669231,0.387187,0.498054,0.724656,0.520958,0.207921,MuyAlta
0.209451,0.625641,0.259053,0.521401,0.683354,0.502994,0.207921,MuyAlta
0.191571,0.571795,0.261838,0.626459,0.60826,0.48503,0.19802,MuyAlta
0.183908,0.615385,0.423398,0.319066,0.665832,0.497006,0.19802,Moderada
0.162197,0.525641,0.314763,0.291829,0.549437,0.467066,0.19802,Moderada
0.128991,0.441026,0.022284,0.245136,0.590738,0.401198,0.19802,Moderada
0.158365,0.451282,0.793872,0.322957,0.505632,0.461078,0.188119,Moderada
0.218391,0.446154,0.729805,0.338521,0.525657,0.48503,0.207921,Moderada
0.280971,0.525641,0.690808,0.256809,0.539424,0.461078,0.19802,Moderada
0.349936,0.528205,0.626741,0.256809,0.705882,0.461078,0.19802,Moderada
0.42401,0.55641,0.604457,0.346304,0.623279,0.491018,0.207921,Moderada
0.512133,0.646154,0.651811,0.400778,0.553191,0.48503,0.207921,Moderada
0.582375,0.671795,0.649025,0.55642,0.451815,0.502994,0.207921,Moderada
0.655172,0.679487,0.626741,0.439689,0.549437,0.497006,0.19802,Moderada
0.683269,0.620513,0.576602,0.342412,0.518148,0.502994,0.19802,Moderada
0.646232,0.502564,0.350975,0.29572,0.612015,0.491018,0.19802,Moderada
0.521073,0.210256,0.239554,0.540856,0.498123,0.48503,0.188119,Moderada
0.462324,0.030769,0.125348,0.607004,0.349186,0.419162,0.178218,MuyAlta
0.528736,0.123077,0.994429,0.560311,0.593242,0.491018,0.178218,Moderada
0.606641,0.310256,0.860724,0.451362,0.59199,0.48503,0.188119,Moderada
0.65645,0.448718,0.793872,0.498054,0.39174,0.437126,0.178218,Moderada
0.679438,0.533333,0.704735,0.435798,0.352941,0.407186,0.168317,Media
0.657727,0.733333,0.551532,0.346304,0.36796,0.413174,0.168317,Media
0.609195,0.664103,0.526462,0.439689,0.312891,0.48503,0.168317,Moderada
0.64751,0.510256,0.721448,0.529183,0.372966,0.502994,0.188119,Moderada
0.666667,0.579487,0.685237,0.365759,0.469337,0.473054,0.188119,Moderada
0.726692,0.438462,0.749304,0.55642,0.520651,0.520958,0.188119,Moderada
0.777778,0.361538,0.793872,0.412451,0.505632,0.491018,0.188119,MuyAlta
0.807152,0.538462,0.62117,0.346304,0.630788,0.473054,0.188119,Moderada
0.782886,0.671795,0.487465,0.178988,0.665832,0.467066,0.188119,Moderada
0.711367,0.553846,0.373259,0.470817,0.570713,0.353293,0.188119,Moderada
0.715198,0.15641,0.933148,0.669261,0.421777,0.401198,0.188119,Moderada
0.813538,0.133333,0.94429,0.44358,0.493116,0.467066,0.188119,Moderada
0.88378,0.289744,0.852368,0.354086,0.47184,0.48503,0.178218,Moderada
0.906769,0.366667,0.81337,0.291829,0.524406,0.461078,0.188119,Moderada
0.915709,0.492308,0.802228,0.202335,0.564456,0.45509,0.188119,Media
0.938697,0.5,0.548747,0.097276,0.602003,0.443114,0.178218,Media
0.93742,0.589744,0.45961,0.214008,0.604506,0.42515,0.178218,Baja
0.933589,0.630769,0.381616,0.350195,0.337922,0.431138,0.178218,Media
0.9106,0.697436,0.35376,0.521401,0.259074,0.449102,0.178218,Moderada
0.896552,0.725641,0.356546,0.723735,0.371715,0.467066,0.168317,MuyAlta
0.872286,0.746154,0.325905,0.70428,0.586984,0.443114,0.178218,MuyAlta
0.845466,0.815385,0.362117,0.7393,0.607009,0.479042,0.168317,MuyAlta
0.83014,0.882051,0.373259,0.789883,0.588235,0.461078,0.168317,MuyAlta
0.831418,0.864103,0.401114,0.743191,0.65582,0.45509,0.158416,MuyAlta
0.845466,0.817949,0.401114,0.603113,0.629537,0.502994,0.168317,MuyAlta
0.842912,0.789744,0.428969,0.568093,0.534418,0.526946,0.168317,MuyAlta
0.877395,0.707692,0.456825,0.435798,0.50438,0.538922,0.178218,Moderada
0.923372,0.512821,0.704735,0.287938,0.51189,0.51497,0.178218,Moderada
0.945083,0.323077,0.86351,0.245136,0.525657,0.508982,0.178218,Moderada
0.927203,0.323077,0.958217,0.105058,0.531915,0.497006,0.168317,Moderada
0.864623,0.317949,0.194986,0.361868,0.548185,0.42515,0.178218,Media
0.734355,0.569231,0.222841,0.501946,0.329161,0.419162,0.178218,Media
0.564496,0.689744,0.440111,0.463035,0.346683,0.532934,0.178218,Moderada
0.518519,0.430769,0.615599,0.346304,0.449312,0.473054,0.178218,MuyAlta
0.633461,0.312821,0.830084,0.922179,0.534418,0.48503,0.178218,MuyAlta
0.707535,0.335897,0.810585,0.809339,0.639549,0.449102,0.168317,MuyAlta
0.754789,0.276923,0.805014,0.607004,0.550688,0.437126,0.168317,Moderada
0.782886,0.353846,0.818942,0.575875,0.478098,0.437126,0.168317,Moderada
0.784163,0.423077,0.78273,0.346304,0.521902,0.42515,0.168317,Media
