@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
12.649988,100540,74,4.900009,-1.399994,241,3.8,4.6,10,7.05,100420,13.1,-258.85,-264.85,Media
12.950006,100740,73,-0.699997,-0.399994,218,2.6,3.3,8.33,6.48,100660,13.5,-258.75,-263.85,Media
13.149988,100430,77,-2.199997,-3.800003,53,2,3,8.33,7.18,100510,13.1,-258.85,-264.15,Media
12.649988,99870,86,-0.300003,-9.5,28,7.2,8.8,8.33,6.44,100050,13.1,-258.85,-263.55,Media
12.050012,99250,80,6,-13.199997,357,10,12.5,4.76,4.92,99470,13.2,-258.95,-263.75,Media
11.250024,99580,86,15.300003,-4.599991,311,11.2,13.3,6.25,5.28,99320,13.1,-258.95,-265.15,Moderada
12.250024,100020,76,7,1.699997,253,8.4,10.4,7.69,5.77,99790,13.2,-258.95,-265.05,Media
12.450006,100280,70,1.100006,3.800003,210,5.4,6.9,10,6.18,100200,13.2,-258.95,-265.05,Media
13.050012,100410,69,-1.699997,2.5,196,3.6,4.6,8.33,6.37,100370,12.2,-259.05,-265.05,Media
14.050012,100670,68,-0.599991,1.400009,141,1.1,1.7,6.67,6.05,101330,13.4,-258.65,-264.65,Media
13.649988,100810,70,-3.300003,-1,119,2.9,3.7,6.67,6.23,100860,13.1,-258.75,-264.55,Baja
13.050012,100850,86,-6.099991,-2.699997,53,4.3,5,7.14,6.05,100940,13.1,-258.95,-263.95,Baja
13.550012,100820,85,-6.399994,-7.099991,48,6.6,7.9,6.67,5.13,100990,13.3,-258.95,-264.15,Baja
13.85,100680,72,-5.099991,-10.199997,27,8.3,9.8,3.85,4.3,100800,13.4,-258.95,-264.15,Media
12.950006,100500,79,-4.300003,-14.5,19,9.8,11.7,5.56,4.3,100640,13.1,-258.95,-264.45,Media
12.550012,100390,78,4.5,-14.599991,359,11,12.7,5.26,4.9,100440,12.9,-259.05,-265.15,Media
13.149988,100390,75,5.199997,-14.099991,346,10.5,12.1,6.25,5.19,100450,12.8,-259.15,-266.05,Media
13.450006,100510,81,6.800003,-11.5,335,9.2,10.9,6.67,5.11,100480,13.3,-259.05,-264.85,Media
13.550012,100580,85,3.300003,-7.899994,348,7.5,8.5,6.67,5.21,100570,13.2,-259.15,-264.35,Media
13.550012,100640,86,4.199997,-10.800003,359,6.1,7.1,6.25,5.48,100660,13.1,-259.15,-263.05,Media
14.050012,100790,77,0.600006,-9.5,23,6.8,8,9.09,6.19,100840,14.4,-259.15,-263.35,Media
14.050012,100930,86,-1.5,-9,13,6.5,7.5,12.12,6.04,100940,14.2,-259.05,-263.05,Media
13.550012,100950,91,-2.800003,-4.899994,18,6.1,7.7,10,6.96,101000,13.8,-259.15,-263.05,Media
14.35,100790,82,0.600006,-3,33,4.2,5.2,11.43,6.79,100790,13.1,-259.15,-261.55,Media
13.35,100570,89,-2,0.800003,98,2.4,3.3,10,6.95,100550,13.4,-259.15,-260.95,Media
14.149988,100290,89,-3.199997,6.699997,181,3.9,4.6,10.81,7.71,100340,13.4,-259.05,-262.55,Media
13.649988,100100,92,0.600006,6.5,136,5.3,6.4,10,6.38,100170,13.3,-259.05,-261.55,Media
13.450006,100020,85,3.300003,7,139,9.5,10.9,10,5.15,99900,12.8,-259.15,-261.25,Media
12.950006,99960,80,0.699997,9.900009,197,6.6,7.7,9.09,5.42,99930,13.5,-259.15,-265.05,Media
12.950006,99600,91,-1,9.900009,155,9.2,11.2,8.33,5.49,99740,13.8,-259.05,-262.25,Moderada
13.250024,99430,87,-0.599991,7.400009,148,9.8,11.2,8.33,6.48,99570,13.2,-259.05,-262.35,Moderada
12.950006,99320,84,2.5,6.699997,141,7.4,9.2,11.43,6.44,99360,13,-259.05,-262.25,Moderada
13.250024,99440,79,2.100006,2.300003,142,4.6,5.7,9.09,6.4,99360,13.2,-259.15,-262.85,Media
13.85,99670,81,6,-4.099991,29,7.3,8.9,9.09,6.47,99570,13,-258.95,-262.55,Media
13.050012,100160,84,6.600006,-9.199997,341,9.7,11.9,8.33,5.3,100100,13.5,-259.05,-262.85,Media
12.85,100590,80,11.699997,-7.300003,296,9.2,11,8.33,5.21,100460,13.3,-259.15,-262.45,Media
12.85,100880,76,10.600006,-3.699997,283,9.2,10.7,8.33,5.45,100700,13.1,-259.05,-265.35,Media
13.149988,101160,79,11.900009,-3.300003,280,8.9,10.7,8.33,5.76,100880,13.5,-259.05,-263.95,Moderada
12.149988,101380,76,11.400009,-3.099991,296,12.3,15.7,8.33,5.96,101210,12.4,-259.15,-267.45,Moderada
11.35,101640,69,12.900009,-5.599991,276,11.5,14,10,6.52,101400,11.8,-259.25,-267.85,Moderada
12.250024,101900,63,12,-5.699997,290,11.5,13.4,8.33,6.17,101640,12.4,-259.25,-269.65,Moderada
12.050012,102110,65,11.900009,-8.300003,300,10.5,13,9.09,6.25,101900,12.4,-259.35,-269.55,Moderada
11.450006,102240,64,3.900009,-6.199997,321,7.2,8.8,9.09,6.63,102140,11.7,-259.35,-270.85,Moderada
10.750024,102280,62,0.100006,-4.899994,351,3.4,4.8,9.09,6.32,102300,11.4,-259.45,-270.25,Baja
10.950006,102290,58,-8.300003,1.199997,75,4.4,5.6,8.33,6.1,102270,11.6,-259.45,-270.25,Baja
11.85,102130,63,-12.199997,4.199997,117,7.8,9.4,6.67,4.72,102200,12.2,-259.45,-268.35,Media
11.649988,101680,69,-17.699997,1.300003,104,11.4,13.4,6.25,4.81,101920,11.8,-259.45,-267.55,Moderada
12.050012,100640,89,-23.300003,3.600006,103,14.9,17.5,7.14,5.85,101200,11.9,-259.55,-266.25,MuyAlta
13.149988,99330,100,-16.199997,8,91,18.6,23.1,10,7.82,99860,11.4,-259.65,-263.15,MuyAlta
14.750024,99070,84,-0.099991,18.400009,159,8.7,10.9,11.43,8.06,99130,14,-259.75,-260.75,MuyAlta
13.85,98770,83,-2.800003,19.800003,175,9.8,12.5,10.81,8.4,98820,13.7,-259.65,-261.35,MuyAlta
13.450006,98190,90,2,20.300003,140,14.2,17.7,10.81,6.89,98140,13.1,-259.75,-261.35,MuyAlta
12.950006,98370,91,11.900009,11.900009,211,15.6,19.3,10.81,8.27,97870,12.6,-259.85,-261.65,MuyAlta
12.550012,99350,80,16.699997,0.400009,244,10.2,13,12.12,8.3,98930,13.6,-259.85,-261.75,MuyAlta
12.149988,100420,68,13.699997,-0.699997,260,12.8,15.2,10.81,6.73,100040,12.2,-259.95,-266.35,Moderada
11.35,100950,76,8.300003,7.199997,220,9.8,13.4,10.81,7.35,100690,11.6,-259.95,-265.95,Moderada
12.050012,101000,87,2.300003,10.400009,202,9.3,10.9,7.69,6.16,100920,12.4,-260.05,-265.65,Moderada
12.149988,100770,98,1.300003,11.900009,177,10.2,12,8.33,5.93,100710,13,-259.95,-261.75,Moderada
12.950006,100200,96,-0.699997,12.400009,163,10.1,12.3,9.09,6.15,100270,13.1,-260.05,-261.25,Moderada
12.35,99570,98,8.5,7.900009,195,15.2,18.8,7.14,6.05,99350,13.8,-259.95,-260.95,Moderada
10.250024,100180,73,15.199997,-1.699997,274,11,14.3,8.33,6.22,99790,10.6,-260.05,-267.95,Moderada
10.750024,100840,62,13.5,1.800003,260,13.2,15.8,7.69,6.22,100500,10.4,-260.25,-270.95,Moderada
9.85,101330,65,13.5,2.100006,258,12.5,15.8,9.09,6.48,101000,9.5,-260.15,-270.65,MuyAlta
9.450006,101630,70,11.300003,0.600006,262,11.2,14,10,7.47,101400,9.8,-260.45,-271.15,Moderada
8.85,101820,74,9.199997,0.800003,273,8,9.9,10.81,6.58,101660,9.7,-260.35,-271.75,Moderada
8.950006,101850,68,9.400009,-1.199997,280,5.8,7.6,9.09,6.93,101720,9,-260.45,-269.65,Moderada
8.550012,101850,61,6,-2.199997,260,6.3,9.7,9.09,6.13,101720,9.1,-260.45,-272.15,Media
8.649988,101790,56,3.400009,-5.599991,346,7.1,8.9,9.09,6.78,101720,8.8,-260.55,-269.55,Media
8.35,101710,64,0.600006,-6.300003,317,1.9,3.8,7.69,6.25,101680,9,-260.55,-274.25,Baja
9.050012,101610,65,1.699997,-6.300003,316,4.9,6.3,7.69,5.53,101620,8.8,-260.45,-271.55,Baja
8.250024,101520,68,-2.099991,-3.899994,55,1,2,16,5.81,101510,8.9,-260.55,-272.15,Baja
8.35,101360,69,-2.899994,-3.5,69,1.7,3.2,6.67,5.71,101410,8.6,-260.55,-270.45,Baja
8.950006,101160,74,-8.399994,-2.399994,127,3.8,5,16,6.79,101240,9.4,-260.55,-270.95,Baja
10.550012,100670,92,-10.5,-0.399994,106,7.1,8.8,9.09,4.09,100900,10.6,-260.65,-269.05,Media
12.85,100130,90,-10.800003,2.300003,111,10.1,12.2,5.26,4.69,100400,11.8,-260.65,-265.85,Media
12.649988,99430,100,-7.5,9.100006,103,10.6,12.4,6.25,4.96,99540,11.6,-260.65,-262.25,Media
12.950006,98750,100,-0.300003,13.800003,161,11.1,13.7,5.26,5.16,98820,12.9,-260.65,-260.85,Media
13.85,98580,88,4.600006,9.800003,179,6.4,7.6,7.14,5.31,98450,12.7,-260.65,-261.05,Media
13.450006,98490,77,3.900009,9,190,9,10.8,7.14,5.7,98300,12.7,-260.65,-261.85,Media
12.050012,98470,94,2.199997,13.900009,186,9.8,12.9,7.69,6.44,98350,12.3,-260.75,-262.45,MuyAlta
12.750024,98440,92,-0.599991,16.699997,174,10.7,12.9,16,8.68,98450,12.8,-260.75,-262.45,MuyAlta
13.050012,98200,90,2.400009,17.900009,172,13.4,17.1,17.39,9.22,98140,12.7,-260.75,-262.25,MuyAlta
12.649988,98350,90,12,10.699997,205,11.8,15.3,17.39,10.14,98030,12.4,-260.75,-261.75,MuyAlta
11.450006,99110,87,17.300003,7,248,14.3,17.8,16,7.97,98760,11.6,-260.75,-263.55,MuyAlta
11.450006,99890,83,12.199997,6.5,232,10.5,13.9,12.9,8.58,99540,11.9,-260.85,-263.85,MuyAlta
11.649988,100350,78,8.400009,8.100006,250,6.4,8.3,13.79,7.64,100070,11.8,-260.85,-264.75,Moderada
11.050012,100290,86,-1.5,8.100006,190,6.4,7.7,12.12,7.82,100320,11.8,-260.85,-265.35,Moderada
11.649988,99330,96,-10.300003,8.199997,113,9.6,12.1,12.12,7.21,99690,11.6,-260.85,-263.65,Moderada
11.450006,99010,94,6.199997,8.600006,121,11.5,13.5,7.14,6.61,98930,12,-260.85,-262.45,MuyAlta
9.35,99410,85,15.699997,8.900009,244,15.2,18.9,8.33,7.01,99180,9.1,-260.95,-267.75,MuyAlta
8.85,99800,63,7.5,6.900009,214,7.5,9.3,10.81,7.23,99630,9.7,-261.05,-270.55,Moderada
8.750024,99660,56,0.300003,3.600006,179,4.5,5.6,9.09,7.12,99660,8.2,-261.05,-269.95,Media
9.149988,99280,63,-3.599991,-3.099991,19,4.5,5.9,8.33,6.49,99380,7.8,-261.15,-267.75,Moderada
9.649988,98730,79,0.600006,-13.300003,34,12.2,14.8,7.14,5.99,98860,10.5,-261.05,-268.25,Moderada
11.149988,98560,80,5.900009,-17.899994,355,14.6,18.2,7.14,6.2,98760,10.3,-261.15,-266.95,MuyAlta
12.050012,98650,74,5.5,-17.199997,345,14.1,18.2,8.33,6.86,98730,11,-261.25,-264.95,MuyAlta
12.250024,98840,74,-0.5,-15.399994,34,9.5,12.2,9.09,7.7,99120,11.2,-261.35,-266.55,MuyAlta
11.85,99060,74,0,-11.899994,42,8.2,9.5,11.43,7.26,99320,11.1,-261.35,-266.75,Moderada
11.250024,99040,77,-2.199997,-12.599991,43,9.8,11.7,10,6.71,99350,10.9,-261.35,-267.35,Moderada
10.750024,99010,86,-0.5,-13.399994,30,9.6,11.8,9.09,6.39,99240,10.5,-261.35,-266.45,Moderada
10.950006,99040,82,0.600006,-12.5,18,10.3,12.3,9.09,6.51,99210,10.7,-261.45,-265.45,Moderada
11.149988,99200,84,3,-11.099991,352,11,13.4,9.09,5.79,99270,11.4,-261.45,-266.45,Moderada
10.750024,99400,85,3.300003,-9.300003,337,11.8,13.7,8.33,5.86,99340,10.8,-261.45,-266.25,Moderada
10.85,99600,85,6.600006,-4.899994,318,11,13,7.69,5.68,99430,9.7,-261.45,-265.65,Media
10.450006,99760,79,7.400009,-3.300003,312,10,12.2,7.14,4.9,99580,10.4,-261.55,-265.45,Media
10.149988,99860,83,7.600006,1.300003,278,9.5,11,5.26,4.75,99730,10.7,-261.55,-265.85,Baja
9.649988,99790,76,2.400009,3,264,5.2,6.4,7.69,4.83,99760,10.3,-261.55,-267.75,Baja
8.750024,99570,75,2.800003,4.199997,242,2,2.8,11.43,5.71,99610,9.9,-261.65,-267.95,Baja
8.149988,99350,75,-1.5,3.100006,144,2.1,2.9,12.12,7.06,99370,10.2,-261.65,-268.65,Baja
8.450006,99120,72,-1.300003,3,98,3.3,4.5,12.12,7.85,99130,10.3,-261.55,-268.45,Media
9.550012,98900,75,-6.800003,2,123,4.7,6.2,14.81,9.49,98940,10.2,-261.55,-267.65,Media
10.35,98560,78,-11.300003,-1.099991,82,7.5,8.8,12.9,8.03,98800,10.3,-261.65,-267.15,Media
11.050012,98110,84,-12.599991,-4.800003,72,10.7,13.1,12.12,5.95,98520,10.3,-261.65,-266.15,Moderada
11.050012,97890,90,-6,-4,27,15.5,18.8,5.88,5.79,97920,9.3,-261.65,-265.45,Moderada
11.349969,97840,89,-3.5,-0.3,86,7.2,8.8,8.33,6.43,97810,11.4,-261.65,-263.35,Moderada
10.85,97920,94,-1.2,1.200001,113,6.5,8.1,10.81,7,97870,11.1,-261.65,-264.25,Moderada
10.950006,97970,90,2,-1,89,2.1,3.1,10.81,7.43,97830,10.6,-261.65,-264.15,Moderada
11.450006,98240,84,10.8,-3.799999,300,4.5,6.5,10.81,7.73,97950,10.7,-261.55,-264.45,Moderada
9.649988,98600,85,8.900002,-0.1,298,10,12.1,7.69,5.98,98360,10.3,-261.65,-268.05,Moderada
7.349969,98870,85,11.900002,1.6,251,9.8,11.7,11.43,6.29,98710,9.2,-261.75,-269.75,Moderada
8.249994,98980,58,2.000001,3.4,213,6.6,7.8,10,6.58,98830,8.9,-261.75,-271.55,Moderada
9.349969,98720,64,-9.399997,3.100002,130,6.2,8.1,10.81,7.47,98820,9,-261.75,-269.25,Media
9.349969,98270,87,-12.6,-1.9,85,6.9,9.6,9.09,6.41,98610,9.6,-261.75,-267.85,Media
9.450006,97850,94,-8.799998,-7.899997,67,8.4,11,9.09,5.67,98230,9.9,-261.85,-266.75,Moderada
10.049982,97460,90,-3.999999,-8.599998,71,9.3,11.1,9.09,6.09,97680,9.3,-261.85,-265.75,Moderada
10.249994,97340,86,2.7,-6.599998,42,7,8.8,9.09,6.82,97610,11.1,-261.75,-264.75,Moderada
9.649988,97350,87,6.500001,-4.5,24,8.2,10.5,8.33,6.35,97350,10.4,-261.85,-265.05,Moderada
9.450006,97630,84,13.100001,5.8,228,7.1,9,10,7.43,97300,10,-261.85,-265.85,Moderada
9.449976,98100,79,7.500001,13.000002,203,14.8,18.6,9.09,6.48,97850,9,-261.95,-266.45,Moderada
9.149988,98620,72,0.2,11.3,173,12.2,15.1,8.33,6.3,98670,9.6,-261.95,-270.35,Moderada
8.450006,99010,71,-5.499999,2.400002,121,6.3,8,9.09,6.19,99210,9.7,-262.05,-271.25,Media
9.649988,99200,64,-6.099998,-6.499999,31,9.4,11,10.81,5.74,99420,10.2,-262.05,-270.85,Moderada
10.749963,99660,74,-3.799999,-10.999998,24,10.7,12.6,11.43,5.84,99800,10.5,-262.05,-267.05,Moderada
10.549982,100130,81,-0.6,-9.8,18,10.2,11.7,7.69,5.54,100140,10.6,-262.05,-267.85,Moderada
10.049982,100600,79,0,-7.799998,3,6.2,7.3,12.12,6.44,100540,10.4,-262.15,-267.15,Media
9.249994,100810,73,2,-7.8,358,5.5,6.9,10.81,6.18,100740,10,-262.15,-268.35,Media
9.249963,100940,67,4.000001,-6.899999,312,3.4,4.9,11.43,7.21,100880,9.8,-262.15,-270.45,Media
9.050012,100980,68,4.100003,-6.999999,339,4.6,5.4,10,6.2,100930,9.2,-262.15,-268.95,Media
8.849969,100990,72,4.000001,-5.9,318,4.7,6.1,8.33,7.17,101010,8.9,-262.15,-269.75,Media
8.950006,100930,73,5.1,-5.099997,304,2.6,3.3,7.14,6.2,100940,8.4,-262.15,-268.55,Media
8.749994,100910,72,5.800003,-5.3,341,5.2,6.2,7.69,5.82,100910,9,-262.15,-269.05,Baja
8.549982,100930,71,5.900002,-5.299998,302,4.6,5.8,6.67,5.65,100870,9.7,-262.15,-269.35,Baja
8.049982,101080,70,5.900002,-3.799999,291,6.8,8.3,7.69,5.09,100970,8.8,-262.15,-268.95,Baja
7.35,101170,67,4.700002,-1.299999,276,5.4,7.1,7.69,5.09,101050,8.4,-262.15,-271.05,Baja
7.449976,101200,60,2.8,-0.5,250,3.7,4.8,7.69,5.23,101130,7.9,-262.25,-272.65,Baja
7.749994,101170,68,2.9,-1.299999,217,3.3,4.6,6.67,5.12,101140,8,-262.25,-271.45,Baja
7.749994,101150,64,-1.599998,-3.699998,22,2.9,4.2,6.67,5.78,101140,8.1,-262.25,-271.15,Baja
7.649988,101010,61,-3.999999,-6.3,22,5,6.3,5.88,4.98,101070,8.4,-262.25,-273.85,Baja
8.249994,100850,66,-6.799998,-8.199999,49,7,8.5,12.9,3.83,100970,8.2,-262.15,-272.45,Baja
8.950006,100510,69,-5.8,-9.3,47,8.7,10.6,11.43,4.73,100700,9,-262.25,-270.15,Baja
8.649988,100360,75,-5.6,-8.199999,40,7.2,8.8,5,4.43,100410,9,-262.25,-268.95,Media
8.149988,100040,66,-1.899998,-6.299998,51,9.4,11,10.81,5.98,100050,9.5,-262.25,-269.05,Moderada
7.749963,99830,63,0.000002,-1.599998,42,3.8,5.1,9.09,7.13,99840,9.1,-262.25,-271.65,Media
8.849969,99690,63,0.100002,3.6,101,2.4,3.8,11.43,7.32,99640,9.1,-262.25,-272.05,Moderada
8.649988,99640,73,-0.3,8,140,7.5,9.2,11.43,6.98,99630,8.5,-262.35,-269.45,Media
7.949976,99820,73,4.2,8.4,215,6.4,8,10.81,6.19,99730,8.7,-262.35,-270.85,Media
7.349969,100000,64,2.1,7.900002,180,7.4,9.7,10,6.34,99970,8.4,-262.45,-270.95,Moderada
7.35,100150,66,0.8,4.1,169,4.6,5.9,10.81,8.07,100110,8.3,-262.35,-270.85,Moderada
7.349969,100140,69,0.9,0.500003,196,6.1,7.7,12.9,8.51,100140,7.2,-262.35,-269.75,Moderada
6.949976,100060,71,3.500003,1.300002,55,0.5,1.8,12.12,8.29,99960,7.5,-262.35,-271.35,Moderada
8.149988,99910,66,5.800002,0.600002,293,4.9,6.5,12.9,8.35,99840,8.5,-262.45,-270.35,Moderada
8.550012,99830,75,7.500001,3.3,267,8.4,10.6,11.43,6.92,99700,8.7,-262.35,-269.75,Moderada
7.549982,99840,74,10.7,1.6,271,11.1,13.6,10.81,6.31,99670,7.2,-262.35,-268.85,Media
6.550012,99820,75,9.600001,0.9,279,7.4,9.6,11.43,5.84,99600,6.4,-262.35,-271.25,Moderada
7.450006,99600,75,3.800002,6.300003,218,7.1,9.1,8.33,6.28,99520,7.7,-262.45,-271.95,Media
9.35,98930,93,5.100001,10.4,149,11.5,13.7,10,5.65,98800,8.8,-262.45,-266.15,Moderada
9.349969,98880,86,16.100002,6.3,252,11.8,14.7,9.09,5.67,98690,8.8,-262.45,-266.55,Moderada
8.050012,99240,86,16.800001,6.100001,240,11.5,13.9,9.09,6.54,98880,9.4,-262.45,-266.75,MuyAlta
8.450006,99220,81,9,11.3,219,11.3,13.5,11.43,7.32,98990,9,-262.55,-268.55,MuyAlta
8.450006,99350,73,12.300001,7.200003,242,10.4,12.8,12.12,7.35,99000,8.5,-262.55,-269.55,MuyAlta
8.749963,99520,79,11.500002,7.400002,236,12.2,15.6,14.81,8.1,99230,9.3,-262.65,-268.45,MuyAlta
7.950006,99900,81,10.900002,5.9,230,10.6,13.2,14.81,7.51,99570,9,-262.65,-268.45,MuyAlta
8.149988,100210,73,11.2,6.100003,231,12.3,15.1,13.79,8.52,99880,8.5,-262.75,-270.45,MuyAlta
8.050012,100460,71,5.400002,7.200002,207,7.7,10.8,13.79,8.4,100280,7.7,-262.85,-269.65,MuyAlta
9.050012,100340,73,-1.099998,8.6,183,8.7,10.5,13.79,9.04,100250,9.2,-262.85,-268.25,Moderada
8.249963,100090,78,-1.899998,3.500001,171,6.1,7.2,11.43,7.79,100080,9.1,-262.85,-269.15,Moderada
7.649988,99640,76,0.400002,0.100002,125,5.4,7.2,13.79,8.17,99700,8.6,-262.85,-269.95,Moderada
7.549982,99410,78,7.9,-5.499999,299,4,5.7,12.12,8.03,99360,6.8,-262.85,-269.55,Media
7.749994,99480,69,9.8,-0.799998,275,10.7,12.8,10.81,5.95,99260,8.1,-262.85,-268.95,Moderada
7.649988,99840,72,10.300001,2.7,263,9.3,11.1,10,6.46,99640,7.8,-262.95,-270.15,Moderada
7.149988,100160,78,8.500002,8.200002,208,9.6,11.5,10.81,5.73,99990,7.2,-262.95,-270.25,Moderada
7.449976,100380,74,5.900002,8.8,216,10,11.7,10,6.44,100290,8.5,-262.95,-270.15,Moderada
7.249963,100590,75,2.700001,8.900002,197,11,12.7,10.81,6.21,100470,8.7,-262.95,-270.05,Moderada
6.749994,100390,79,0.300002,7.100003,191,10.3,15.2,8.33,6.13,100450,7,-263.05,-270.25,Media
7.749994,99930,69,0.000002,2.6,126,5,7.2,8.33,6.16,99970,8,-263.05,-270.15,Media
7.249994,99490,69,3.500001,-0.1,281,2.8,4.1,9.09,6.73,99390,7.4,-263.05,-269.85,Media
7.049982,99560,71,6.8,3.8,236,8,9.6,9.09,6.11,99360,6.9,-263.05,-269.95,Media
6.249994,99760,70,4.4,7.000001,207,7.1,8.8,8.33,5.66,99700,7.2,-263.15,-271.05,Media
7.849969,99860,77,-6.6,9.400002,164,7.6,9,9.09,5.96,99870,8.2,-263.05,-270.15,Moderada
10.049982,99400,86,-11.2,10.800001,128,12.9,15.4,11.43,5.77,99650,9.8,-263.15,-267.25,MuyAlta
9.649988,99440,85,0.3,8.9,123,14.4,18.3,9.09,6.46,99190,9.6,-263.15,-265.55,MuyAlta
8.949976,100070,83,2.4,10.300001,172,8.9,11,10.81,7.61,99890,9.9,-263.25,-266.25,Moderada
10.249994,100310,76,-2.5,14.200002,163,9.7,11.7,10,6.71,100240,10.1,-263.25,-265.65,MuyAlta
9.649988,100540,79,2.8,14.800003,173,11.5,13.9,10.81,7.71,100380,9.9,-263.25,-266.65,MuyAlta
8.849969,100880,80,6.1,10.3,189,8.6,10.4,11.43,7.89,100670,8.8,-263.25,-266.85,MuyAlta
8.249963,101060,77,6.9,9.700003,211,7.6,10.4,12.12,7.8,100960,8.5,-263.35,-269.25,Moderada
8.050012,101310,73,6.6,7.000001,202,9.4,11.5,12.12,7.3,101100,9.1,-263.45,-269.85,MuyAlta
8.550012,101530,76,8.700002,0.4,260,7.6,9.5,10.81,7.88,101250,9.1,-263.45,-267.25,Moderada
7.950006,101860,77,6.5,-0.3,257,5.7,7.2,10.81,6.77,101720,8.5,-263.45,-267.55,Moderada
7.85,102150,79,3.200001,4.6,245,7.4,9.3,9.09,7.12,102060,8.5,-263.45,-269.65,Media
8.549982,102310,74,0.700002,6.300002,183,7.8,10,9.09,6.34,102270,9.1,-263.45,-268.95,Media
9.249963,102280,77,-1.499998,9.300001,172,9.2,10.9,9.09,6.02,102200,9.2,-263.45,-268.25,Moderada
9.450006,102280,78,-2.599998,10.000003,168,8,9.7,9.09,6.43,102240,9.7,-263.45,-268.35,Moderada
9.149988,102270,84,-3.299999,9.2,171,8.6,10.3,11.43,7.57,102210,9.6,-263.45,-266.15,Moderada
8.749963,102290,85,-4.8,6.5,162,7.4,8.7,12.9,7.66,102300,9.8,-263.35,-265.45,Moderada
8.449976,102200,86,-11.2,5.500001,141,6,7.2,11.43,7.34,102310,9.6,-263.45,-266.45,Moderada
8.249963,101960,87,-13.399999,5.700002,117,10.9,13.1,12.12,6.54,102140,9.3,-263.35,-267.35,Moderada
8.649988,101760,92,-12.6,9.9,128,12.3,15.1,6.67,5.71,101920,8.9,-263.35,-265.65,Moderada
9.549982,101860,83,-10.399999,6.5,124,11.3,13.6,10,6.45,101900,9.6,-263.35,-266.75,Moderada
10.449976,101650,75,-11.7,4.800002,117,11.8,14,6.25,5.98,101760,9.8,-263.35,-265.75,Moderada
10.35,101490,77,-13.399999,6.5,117,13.5,16.6,7.14,6.17,101650,9.9,-263.35,-265.65,Moderada
10.649988,101480,81,-13.899999,7.700002,119,12.1,14.9,9.09,6.33,101610,10.1,-263.45,-265.05,MuyAlta
10.449976,101490,76,-13.8,6.1,123,12.4,15.2,8.33,6.74,101620,10.2,-263.45,-265.65,MuyAlta
10.85,101450,74,-14.199999,5.5,115,11.9,15.5,11.43,6.88,101560,9.9,-263.45,-266.05,MuyAlta
9.749994,101370,74,-14.099998,3.8,107,12.2,15.6,11.43,7.56,101510,9.5,-263.45,-266.75,MuyAlta
8.749963,101400,76,-15.599998,4.900002,110,11.8,14,10.81,7.84,101580,9.1,-263.55,-267.95,MuyAlta
8.349969,101490,74,-13.299998,4.6,111,9.7,12,12.12,7.61,101540,8.9,-263.55,-268.75,Moderada
8.950006,101470,67,-15.899997,3.400003,113,10.1,12.2,10.81,6.91,101580,8.9,-263.55,-269.85,Moderada
8.950006,101430,73,-14.1,5.4,116,10.4,13,11.43,7.28,101590,9.1,-263.55,-268.85,Moderada
9.85,101650,76,-15,5.8,116,11.3,13.8,10.81,6.58,101720,9.4,-263.55,-268.85,Moderada
9.450006,101790,79,-12.099998,5.9,118,10.6,12.3,10.81,6.79,101860,9.4,-263.65,-268.05,Moderada
10.049982,101800,70,-12.899997,4.600003,110,10.1,12.3,10,6.06,101940,9,-263.55,-269.05,Moderada
9.050012,101680,69,-14.3,5.800003,111,10.2,12.6,9.09,6.31,101880,8.8,-263.65,-269.35,Moderada
9.149988,101590,77,-17.199999,5.6,114,12.3,14.9,8.33,5.63,101810,9.1,-263.65,-268.95,Moderada
10.050012,101590,82,-14.999998,8.400002,118,12.6,16.7,10,6.66,101790,9.3,-263.65,-266.65,Moderada
10.249994,101570,86,-14.699999,4.700002,117,11.9,14.6,10,6.57,101810,9.8,-263.65,-265.35,MuyAlta
9.649988,101160,90,-20.299999,5.5,111,14.5,17.4,10,6.78,101560,9.6,-263.75,-265.95,MuyAlta
10.249963,100930,93,-14.499998,12.900002,118,16.5,20,11.43,7.19,101130,10.3,-263.75,-264.85,MuyAlta
9.449976,101350,94,-1.599998,13.900002,152,12.5,15.3,10.81,7.47,101270,10.2,-263.75,-264.55,Moderada
8.649988,101860,92,3.400002,8.4,173,8.4,10.1,12.9,7.33,101670,9.6,-263.75,-266.45,MuyAlta
8.449976,102230,88,3.1,4.500003,199,6.3,8.5,12.12,8.16,102080,8.5,-263.75,-265.95,Moderada
8.849969,102150,82,-4.699998,0.800002,130,4.8,6.8,10.81,7.49,102190,8.6,-263.75,-267.85,Moderada
8.949976,101750,94,-11,0.700002,102,8.6,10.5,10.81,6.67,101940,9.1,-263.75,-265.95,Moderada
