@relation AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
276.099976,101150,7.700002,196,10,12.7,6.25,4.73,4.6,7.092061,Media
276.399994,101350,8.3,207,11.5,13.9,6.25,4.94,4.7,7.092061,Media
277.5,101550,8.9,196,11.4,13.8,7.14,5,4.7,7.092061,Media
277,101570,6.900002,213,8.6,10.7,6.67,5.28,4.7,7.092061,Media
277.399994,101340,6.8,198,5.3,6.3,7.14,5.38,4.6,7.092061,Media
277.700012,100960,8.700002,158,6.7,8.5,5.56,5.06,4.7,7.092061,Media
277.399963,100680,7.700002,198,5.5,6.6,5.88,5.3,4.7,7.092061,Media
276.700012,100350,5.100001,177,5.8,6.8,13.79,5.99,4.7,7.092061,Media
276.999969,100030,4,152,5.2,6.5,12.9,5.65,4.7,7.092061,Media
277.099976,99900,2.900002,136,8.7,10.9,10,5.51,4.7,7.092061,Media
277.5,99870,-2.2,109,7.1,8.4,10,5.74,4.8,7.092061,Media
276.799988,99820,-2.099998,45,6.6,8.2,10,6.46,4.7,7.092061,Media
277.299988,99920,-4.3,33,3.2,4.3,10,6.4,4.9,8.949392,Baja
277.700012,99940,-1.599998,320,2.6,3.6,9.09,6.49,5.2,8.949392,Baja
277,100040,-2.399998,342,2,3.2,8.33,6.33,5.2,8.949392,Baja
276.299988,100100,-0.299998,327,1.6,2.1,12.9,6.16,5,8.949392,Baja
276.700012,100220,-0.599998,116,0.4,0.8,12.12,6.19,4.8,8.949392,Baja
276.799988,100410,-1.499997,191,0.1,0.5,12.12,6.47,5.3,8.949392,Baja
276.099976,100420,-2.199998,109,2.6,4.2,8.33,6.05,4.9,8.949392,Baja
275.399994,100450,-6.699998,11,3.8,4.6,7.69,5.94,4.9,8.949392,Baja
275.799988,100510,-6.3,30,4.5,5.7,13.79,5.78,4.8,8.949392,Baja
276.5,100600,-5.2,296,7.1,8.1,8.33,4.88,5.1,8.949392,Baja
275.899994,100600,-2.5,299,6.1,7.8,12.9,5.09,5.1,7.092061,Media
275.399994,100490,0.6,303,4.8,6.1,10.81,6.28,5.1,8.949392,Baja
275.199982,100350,2.400002,252,4.7,6.2,10,5.38,5,8.949392,Baja
275.600006,100240,3.9,164,3.3,4.4,10,5.92,5.1,8.949392,Baja
276.299988,100100,0.000003,106,5.2,6.5,10,6.05,5.1,8.949392,Baja
276.299988,99800,-6.099998,59,5.1,7,10,6.02,5,8.949392,Baja
277,99810,-7,61,5.6,7,11.43,5.02,5,7.092061,Media
277.399963,99880,-5.699998,40,4.7,5.9,17.39,7.28,5.1,4.816162,Moderada
277.299988,99870,-2.6,40,3,3.9,17.39,8.56,5.1,4.816162,Moderada
276.299988,99710,-0.7,289,4.9,7.1,10,8.92,5,4.816162,Moderada
276.600006,99710,2.5,252,4.3,6.2,10,8.95,5.1,4.816162,Moderada
277.100006,99800,7.500001,180,7,9.4,16,9.1,5.1,4.816162,Moderada
278,100120,9.1,208,6.3,7.5,16,7.28,5,4.816162,Moderada
277.499969,100170,11.6,189,9.1,11.7,16,7.08,5,4.816162,Moderada
278,100020,12.600001,160,9.8,11.7,13.79,6.38,4.8,4.816162,Moderada
277.700012,100210,7.400002,213,6.6,8.6,10.835044,7.040209,5,4.816162,Moderada
277.100006,100360,3.400002,251,7.1,9.4,12.12,6.89,4.8,7.092061,Media
277.200012,100680,-0.499998,288,6.7,7.7,9.09,6.55,5,7.092061,Media
277.299988,101040,-0.7,260,7.4,9.7,9.09,5.97,5,7.092061,Media
275.999969,101380,1.500002,247,7.4,9.2,10.81,6.59,5,7.092061,Media
276.799988,101080,8.300003,164,6.7,8.4,10.81,7.11,5,4.816162,Moderada
277.299988,100120,13.000002,136,14.2,18.1,5.88,5.31,5,4.809354,MuyAlta
278.399994,99400,14.900002,166,12.1,15.5,9.09,6.91,4.9,4.809354,MuyAlta
278.899963,99470,9.6,187,8.9,10.8,10,7.4,4.9,4.816162,Moderada
278,99600,12.700002,183,9.2,10.9,10.81,6.72,4.9,4.816162,Moderada
278.399994,99610,15,178,9.6,11.6,10,6.83,4.9,4.816162,Moderada
278.199982,99670,14.000002,177,9.8,12,10,6.81,5,4.816162,Moderada
277.799988,99860,10.800001,221,9.6,11.6,10.81,7.12,5,4.809354,MuyAlta
276.5,100080,10.600001,220,9.1,11.4,12.12,8.04,5,4.809354,MuyAlta
276.299988,100580,6.500001,241,9.1,11.7,13.79,7.95,5,4.809354,MuyAlta
275.5,101240,5.400002,242,11.1,13.7,16,8.21,5,4.809354,MuyAlta
276.299988,101730,6.200002,242,11.9,15.2,12.9,7.95,5,4.809354,MuyAlta
276.399994,102010,8.400002,241,11.1,14,10,7.45,5,4.809354,MuyAlta
277.299988,101930,8.900002,167,7.2,8.6,11.43,8.4,5,4.816162,Moderada
277.999969,101840,6.5,221,8.3,10.5,11.43,7.1,4.9,4.816162,Moderada
277.700012,101430,6.9,178,7.4,9,10,7.07,4.8,4.816162,Moderada
277.799988,100320,10.600001,128,12.1,14.4,9.09,5.61,4.9,4.809354,MuyAlta
278.799988,99470,13.5,135,18.2,22.5,8.33,7.03,4.7,4.809354,MuyAlta
278.399994,99160,9.600003,141,9.1,11.1,12.12,8.15,4.7,4.809354,MuyAlta
278.5,99110,9.6,152,8.8,11.5,12.12,8.16,4.8,4.809354,MuyAlta
277.799988,99020,6.9,122,8.7,10.4,14.81,8.63,4.7,4.809354,MuyAlta
278.899994,98520,1.6,115,12.4,15.9,12.12,8.44,4.7,4.809354,MuyAlta
278.899963,97590,-1.899998,88,14.1,18.3,10.81,7.34,4.7,4.809354,MuyAlta
278.699982,96950,0.700002,95,12.3,15.1,10.81,8.45,4.9,4.809354,MuyAlta
277.799988,97560,14.2,218,13.3,14.902895,11.663012,7.671493,8.200668,4.809354,MuyAlta
276.200012,98470,17.400002,189,10.9,13.3,11.43,7.54,5.1,4.809354,MuyAlta
277,99180,14.7,185,11.3,13.8,10,6.96,5,4.816162,Moderada
276.399994,99540,11.200002,174,9.8,12.6,10,7.02,4.9,4.816162,Moderada
277,99660,7.8,161,8.8,11,9.09,6.53,5,4.816162,Moderada
277.5,99650,7.600001,152,7.7,8.9,10,6.92,5,4.816162,Moderada
277,99680,6.400003,151,6.1,7.3,9.09,7.07,5.1,4.816162,Moderada
276.200012,99580,3.400002,141,3.2,3.9,11.43,6.96,5.1,7.092061,Media
276.5,99580,2.9,281,0.4,1,11.43,7.32,5,7.092061,Media
277.200012,99590,3.700001,211,2.8,4.7,7.69,6.94,5.6,7.092061,Media
277,99710,2.400003,187,3.1,3.8,11.43,6.54,5.4,8.949392,Baja
276.700012,99730,2.000001,220,3.2,3.9,10.81,6.69,5.2,7.092061,Media
276.899994,99880,1.300002,229,1.8,2.4,10,6.77,5.2,8.949392,Baja
277.200012,100090,1.7,206,1.3,2.2,9.09,6.72,5.9,7.092061,Media
276.899994,100450,0.200002,134,1.5,2.1,9.09,6.88,5.7,7.092061,Media
277,100600,-1.699997,66,3.9,4.7,13.79,8.38,5.4,7.092061,Media
277.600006,100640,-3.1,95,6.2,7.5,12.12,6.96,5.3,7.092061,Media
277.5,100630,-3.5,49,4.8,6,13.79,7.49,5.5,7.092061,Media
277.299988,100770,-0.199998,336,2.3,2.8,12.9,8.74,5.4,4.816162,Moderada
276.5,100930,1.900002,227,2.9,3.8,9.09,7.81,5.2,4.816162,Moderada
276.899994,101240,1.200001,100,0.3,0.9,9.09,7.71,5.2,7.092061,Media
277.200012,101460,4.100001,215,1.8,2.8,10,7.56,5.8,7.092061,Media
277.199982,101870,3.1,200,2.6,3.3,10,7.4,5.8,7.092061,Media
277.200012,102180,0.6,0,0,0.3,9.09,7.31,5.5,8.949392,Baja
277.600006,102460,-1.5,56,1.2,1.7,8.33,7.07,5.4,8.949392,Baja
277.399994,102640,-4.9,335,4.7,5.6,7.14,6.72,5.8,7.092061,Media
277.299988,102660,-7,334,5.9,7.2,8.33,6.31,5.6,7.092061,Media
277.100006,102370,-9.2,332,7.7,9,12.9,6.14,5.5,7.092061,Media
277.399994,102070,-8.899999,339,7.7,9.5,8.33,5.5,5.5,7.092061,Media
278.799988,101790,-9.099998,333,8.5,10.4,9.09,4.84,5.7,7.092061,Media
277.899963,101620,-10.3,330,9.5,12,5.26,4.89,5.6,7.092061,Media
278,101330,-10.8,335,8.8,10.3,6.25,5.09,5.3,8.949392,Baja
279,101230,-8.399999,334,6.7,7.9,5.26,4.57,5.5,8.949392,Baja
279.600006,101140,-6.099998,305,5.3,6.4,5,4.6,5.6,8.949392,Baja
278.600006,101170,-4.999999,318,4.1,5,16,5.3,5.6,8.949392,Baja
277.799988,101260,-1.799999,298,4.4,6,16,5.67,5.5,8.949392,Baja
277.200012,101510,-3.299999,331,3.5,4.8,4.55,4.3,5.6,8.949392,Baja
277.600006,101690,-3.099998,336,3.9,4.7,14.81,7.3,6,7.092061,Media
276,101820,-2.699998,333,3.9,4.8,12.12,7.26,5.8,7.092061,Media
276.5,101950,-3.299997,305,6.4,7.9,11.43,7.12,5.7,8.949392,Baja
277,102020,-3.999999,333,5.3,6.7,12.9,6.07,5.5,8.949392,Baja
277.399994,102070,-3.899998,326,4.9,5.9,12.9,6.73,5.7,8.949392,Baja
277.299988,102030,-4.999997,353,4.6,5.7,10.81,5.64,5.7,8.949392,Baja
277.100006,101970,-6.299998,18,6.1,7.2,11.43,5.48,5.7,8.949392,Baja
277.299988,101920,-4.399999,35,7,8.2,10,4.48,5.7,8.949392,Baja
278,101860,-3.1,110,3.9,5.4,10,5.4,5.9,8.949392,Baja
277.600006,101760,-2.999999,68,4.3,5.3,9.09,5.14,5.7,8.949392,Baja
277.600006,101490,-6.099998,57,4.3,5.8,11.43,5.32,5.7,8.949392,Baja
278,101520,-6.9,18,5.2,6.7,11.43,4.48,5.8,8.949392,Baja
278.599976,101260,-8.599998,2,7.6,9.2,12.12,4.89,5.8,7.092061,Media
277.899994,101030,-8.399999,13,7.6,9.7,5.26,4.83,5.9,7.092061,Media
278.200012,100720,-9.6,356,8.1,9.6,10,5.38,5.8,8.949392,Baja
278.699982,100520,-8.2,2,7.6,9,4.76,4.78,5.8,8.949392,Baja
279.5,100410,-6.799997,35,6.1,7,10.81,5.36,6,7.092061,Media
278.899994,100370,-5.299997,50,7.4,8.8,7.69,5.42,5.9,7.092061,Media
278,100400,-3.799999,55,6.2,7.6,6.67,5.56,5.9,8.949392,Baja
279,100600,-4.999999,30,6.1,7.7,10.81,5.15,5.8,7.092061,Media
279.399994,100850,-4.699997,49,4.9,5.9,7.14,5.2,5.9,7.092061,Media
279.399963,101130,-1.6,96,2.4,3.2,10,6.45,5.8,8.949392,Baja
278.599976,101310,0.100002,72,3.5,4,9.09,5.95,5.7,8.949392,Baja
279.100006,101620,0.100003,113,2.2,3,10,6.61,5.9,8.949392,Baja
278.799988,101790,0,70,6,7.2,8.33,5.78,6.2,8.949392,Baja
279.299988,101700,2.900002,117,5.8,8.4,9.09,5.25,5.9,8.949392,Baja
279.200012,101500,1.100002,79,8.1,9.7,7.69,4.82,5.9,7.092061,Media
280,101180,2.300003,93,11.4,13.2,5.56,4.97,5.9,4.816162,Moderada
279.899963,100910,2.600002,91,13.5,16.2,9.09,6.3,5.7,4.809354,MuyAlta
279.299988,100800,3.200003,101,13.3,16.5,9.09,6.93,5.6,4.809354,MuyAlta
279.600006,100640,2.1,94,13.1,15.9,11.43,7.57,5.6,4.816162,Moderada
279.699982,100610,2.6,100,10.5,12.4,12.12,7.08,5.6,4.809354,MuyAlta
280.399963,100620,2.700003,111,6.6,8.3,11.43,8.29,5.6,4.816162,Moderada
279.200012,100560,0.700002,86,4,4.7,10.81,7.73,5.6,4.816162,Moderada
279.799988,100370,0.200002,105,5,6.5,12.12,8.48,5.7,4.816162,Moderada
280.100006,100330,2.700001,92,5.6,6.4,11.43,7.38,5.6,7.092061,Media
279.600006,100390,3.900002,129,5.6,6.9,10.81,6.86,5.8,7.092061,Media
278.799988,100430,5.1,143,5.4,6.5,10.81,6.97,5.8,7.092061,Media
277.799988,100500,4.800002,200,3.7,4.6,10,6.95,5.8,7.092061,Media
278.600006,100470,4.800003,156,4.7,5.5,9.09,6.82,5.8,7.092061,Media
278.600006,100450,6.900002,152,6.2,7.3,10,5.93,6,7.092061,Media
278.799988,100260,6.200002,138,5.8,6.9,10,5.99,5.9,7.092061,Media
278.200012,100040,3.900002,132,6.8,8.4,11.43,5.91,5.9,7.092061,Media
278.399994,99910,3.700001,131,8.3,9.8,10.81,5.72,5.8,7.092061,Media
278.299988,99930,3.600002,121,6.3,7.8,8.33,5.78,5.9,7.092061,Media
278.600006,99840,0.200002,111,4.5,5.7,12.12,6.02,6,7.092061,Media
278.100006,99850,1.400002,174,3.1,3.7,12.12,6.99,5.9,7.092061,Media
278.299988,99970,1.9,248,5.2,6.5,7.14,6.14,6,7.092061,Media
278.299988,100190,0.2,288,2.5,3.8,7.14,6.59,6.2,7.092061,Media
278.200012,100400,-2,306,8.2,10.3,9.09,6.29,6.1,4.816162,Moderada
277.5,100780,-1.1,291,10.8,13.1,8.33,5.59,6,7.092061,Media
278.499969,101360,0,292,9.2,10.7,6.67,5.52,5.9,7.092061,Media
278.600006,101800,2.3,264,8.5,9.8,5.88,5.02,6.1,7.092061,Media
278.599976,102170,2.7,251,5.3,6.2,10,5.82,6,7.092061,Media
278.100006,102260,2.600002,190,3,3.7,10,6.13,6,8.949392,Baja
279.200012,102220,3.500003,118,5.8,6.8,9.09,6.11,6,7.092061,Media
279.100006,101920,4.3,123,8.6,10,4.55,4.85,6.1,7.092061,Media
278.799988,101610,5.000001,159,7.6,9.1,8.33,5.19,6.1,7.092061,Media
277.899994,101120,0.1,136,5.3,6.4,5.88,5.12,6,8.949392,Baja
278.200012,101130,-1.799999,136,3.6,4.3,5.88,5.38,6,8.949392,Baja
277.899994,101260,-2.099998,281,1.7,2.3,5.88,5.62,6.7,4.816162,Moderada
277.899994,101470,1.100002,252,5.1,6.1,10.81,8.18,6.4,7.092061,Media
278.099976,101560,2.700001,244,5.2,6.6,10.81,6.51,6.2,7.092061,Media
277.999969,101630,7.600003,187,5.8,7.7,9.09,5.95,6.1,7.092061,Media
278.700012,101430,11.4,169,8.2,9.4,4.35,4.8,6.2,7.092061,Media
278.799988,101270,11,180,10.4,12,5.88,5,6.2,4.816162,Moderada
278.699982,101150,10.9,181,9.4,11.5,6.25,5.57,6.1,4.816162,Moderada
279.099976,101250,9.200002,213,6.9,8.2,11.43,6.91,6.1,7.092061,Media
278.999969,101220,7.700003,180,5.8,7.1,10,6.3,6.3,7.092061,Media
279.299988,101050,7.600001,145,7.3,8.4,11.43,7.37,6.1,4.816162,Moderada
278,100300,6.3,138,12.7,15.2,10.81,6,6.2,4.809354,MuyAlta
278.799988,98670,5,122,16.1,20.6,8.33,6.45,5.9,4.809354,MuyAlta
279.700012,97340,12.900002,131,13.4,17.3,11.43,7.08,5.9,4.809354,MuyAlta
279.299988,97830,22.200001,185,18.4,23.5,10.81,7.83,5.9,4.809354,MuyAlta
278.599976,98700,22.9,203,16.6,20.6,11.43,8.5,5.8,4.809354,MuyAlta
278.899994,99470,21.900002,195,17.6,22.3,10.81,8.7,5.7,4.809354,MuyAlta
278.399994,100290,18,191,15.2,19.9,11.43,8.31,5.7,4.809354,MuyAlta
278.600006,100550,14.700002,178,12,14.6,10.81,7.22,5.7,4.816162,Moderada
277.799988,100630,12.600001,177,11.9,14.6,9.09,6.1,5.7,4.816162,Moderada
278.700012,100740,10.100001,182,9,10.8,8.33,6.11,5.7,4.816162,Moderada
278.699982,100780,9.400002,188,7.3,9.1,9.09,6.1,5.7,4.816162,Moderada
278.399994,100700,6.7,181,6.5,8,9.09,6.5,5.8,7.092061,Media
278,100810,2.500001,183,3.3,4.2,10,6.59,5.8,7.092061,Media
279.099976,101000,-1.999998,53,3.3,4.4,10.81,7.02,5.9,7.092061,Media
279.100006,101420,-2.499999,11,2.1,2.8,9.09,6.92,6.5,7.092061,Media
278.499969,101560,2.700001,214,3.4,4,9.09,6.38,6.7,8.949392,Baja
278.199982,101510,7.200002,185,5.3,6.7,9.09,5.54,6.3,8.949392,Baja
278.5,101200,10.600001,151,9.5,11.3,4.17,4.29,6.1,7.092061,Media
279.100006,100720,14.000002,147,11.2,13.9,6.25,4.85,5.9,4.816162,Moderada
279.700012,100200,15.100001,142,13.9,16.3,7.69,5.93,5.9,4.816162,Moderada
278.399994,100530,8.800001,199,7.8,9.3,10.81,6.76,5.9,4.816162,Moderada
279.200012,100810,3,163,6.3,7.4,10.81,7.07,5.8,4.816162,Moderada
278.899994,100970,1.1,258,3.6,5,11.43,7.89,6.1,4.816162,Moderada
278.799988,101150,3.6,203,2.7,3.9,12.12,8.23,6.3,4.816162,Moderada
278.799988,101190,7.800002,183,4.8,5.5,11.43,8.14,6.1,4.816162,Moderada
279.100006,101100,7.300003,153,7.8,9.6,10.81,7.23,6,7.092061,Media
278.899994,101190,7.100001,177,5.2,6.1,10.81,6.98,6.1,7.092061,Media
279.100006,101270,6.100001,185,4.7,5.6,10.81,6.69,6.1,7.092061,Media
278.399994,101240,6.100001,158,4.9,6.2,10.81,6.95,6.1,7.092061,Media
279.399994,101370,4.2,177,4.7,5.3,10.81,6.57,6.1,7.092061,Media
279,101380,0.7,97,4.3,5.4,10,7.47,6.5,7.092061,Media
279,101510,-2.599998,82,3.9,4.8,11.43,6.64,6.4,8.949392,Baja
278.399963,101550,-5.999999,38,4.1,4.9,9.09,6.99,6.3,8.949392,Baja
279.700012,101740,-7.199998,27,5.9,7.1,9.09,5.59,6.3,8.949392,Baja
279.699982,101800,-7.799998,15,6.5,7.9,10,5.38,6.4,8.949392,Baja
279,101930,-7.299997,359,5.6,6.8,10,5,6.7,8.949392,Baja
278.799988,101880,-7.1,330,7.6,9.1,9.09,4.32,6.5,8.949392,Baja
279,101920,-6.4,314,8.6,10.6,4.35,4.1,6.5,7.092061,Media
279.799988,101860,-4.2,296,8.2,9.7,5.26,4.51,6.6,7.092061,Media
279.200012,101940,-3.4,295,7.2,9,5,4.57,6.7,8.949392,Baja
279.399994,102000,-2.2,304,8.4,10.8,5.26,4.43,6.6,7.092061,Media
278.700012,102000,-1.5,293,8.2,10.1,6.67,4.64,6.6,7.092061,Media
279.399963,101880,2.4,271,6.9,8.1,7.14,5.23,6.9,8.949392,Baja
279.399994,101750,1.4,263,7.3,8.9,7.14,4.76,6.7,8.949392,Baja
278.600006,101710,-1.099998,280,7.8,9.6,6.67,4.69,6.7,7.092061,Media
279.200012,101720,-2.199998,286,9.7,12.1,6.25,5.06,6.7,7.092061,Media
278.600006,101620,1.000002,272,8.3,10.7,5.88,4.98,6.7,7.092061,Media
278.999969,101360,3.400002,257,8,9.6,7.14,5.24,6.7,7.092061,Media
279.100006,100830,5.300002,252,7.9,9.7,8.33,5.86,6.7,7.092061,Media
279.299988,100630,-3.499999,280,8.9,10.8,12.9,5.89,6.7,7.092061,Media
278.799988,100750,-5.599998,295,8.7,10.6,8.33,5.62,6.8,7.092061,Media
279.200012,100870,-5.2,307,8.4,10.2,8.33,5.55,6.8,7.092061,Media
279.299988,100900,-6.099998,342,5.8,6.8,7.14,5.7,6.7,7.092061,Media
279.699982,101120,-4.199998,341,3.6,4.3,7.69,6.12,6.8,8.949392,Baja
280.5,101350,-1.2,40,1.2,1.6,7.14,5.83,8,8.949392,Baja
279.899994,101430,1.9,179,2.3,2.8,6.67,6.08,7.5,8.949392,Baja
279.200012,101290,4.700002,142,3.1,3.5,7.14,5.96,7.6,8.949392,Baja
279.5,101080,8.900002,128,6.9,8.1,8.33,4.68,7.1,8.949392,Baja
279.600006,100890,10.200003,146,8.6,10.5,8.33,4.4,7,7.092061,Media
279.399963,101100,5.600001,244,4.6,5.6,6.67,5.38,7,8.949392,Baja
278.799988,101400,2.200001,227,3.8,4.7,9.09,5.47,6.9,8.949392,Baja
279.399963,101510,2.1,215,4.4,5.2,8.33,5.82,7,7.092061,Media
279.299988,101580,1.500003,206,2.9,3.5,9.09,6.79,7.2,7.092061,Media
279,101680,2.600002,212,2.9,3.4,9.09,6.63,7.2,7.092061,Media
278.700012,101720,3.100002,220,2.6,5,9.09,6.81,7.2,8.949392,Baja
279.799988,101810,6.6,176,5.2,6.1,9.09,6.79,7.2,8.949392,Baja
279.399994,101770,6.7,183,6.3,7.5,9.09,5.51,7.3,7.092061,Media
279.600006,101790,5.9,187,6.7,7.9,11.43,5.7,7.3,7.092061,Media
279.299988,101780,4.800002,231,5.4,6.4,10,6.39,7.2,8.949392,Baja
279.799988,101760,5.900002,196,4.1,4.9,10,6.45,7.3,8.949392,Baja
279.600006,101710,7.8,186,5.9,6.8,10,4.96,7.4,8.949392,Baja
279.799988,101550,5.700002,144,5.8,6.7,9.09,4.94,7.4,7.092061,Media
279.899994,101080,1.700001,118,6.1,7.5,8.33,5.93,7.3,7.092061,Media
280.799988,100210,0.600002,62,12.1,15.4,5,4.66,7.3,7.092061,Media
280.999969,100230,7.8,181,8,9.2,7.14,5.56,7.4,7.092061,Media
280.399994,100050,8.800001,182,8.7,11,8.33,5.58,7.2,4.816162,Moderada
279.899963,99700,8.100001,152,6.2,7.3,8.33,6.31,7.2,7.092061,Media
280.5,100120,7.300003,253,3.5,4.1,8.33,6.28,7.3,4.816162,Moderada
280,100910,7.6,239,6.6,8,9.09,6.44,7.4,4.816162,Moderada
279.599976,101460,4.400003,224,5.2,6.2,9.09,6.6,7.4,4.816162,Moderada
279.299988,101540,4,224,2.8,3.8,10.81,8.18,7.4,4.816162,Moderada
280.299988,101420,3.700001,149,3.4,4.3,10,7.29,7.4,4.816162,Moderada
280.299988,101160,5.3,149,4.6,5.4,10.81,7.2,7.5,7.092061,Media
279.899963,100980,-0.199998,120,2.1,2.6,10.81,7.31,7.5,7.092061,Media
279.699982,101470,-7.299998,325,5.8,6.8,10.81,6.75,7.5,7.092061,Media
280.399963,102170,-5.799998,307,9.3,11.2,10,5.02,7.5,7.092061,Media
279.599976,102660,-2.699998,289,9.9,12.1,5.88,5.03,7.6,7.092061,Media
279.999969,102890,-0.3,274,10,12.6,6.67,5.55,7.6,4.816162,Moderada
279.5,102930,1.800002,261,9.5,11.9,9.09,5.86,7.5,7.092061,Media
280.299988,102910,2.6,266,8.6,10.1,7.69,5.94,7.5,7.092061,Media
280,102820,2.3,264,8.9,11.1,8.33,5.66,7.6,7.092061,Media
279.399994,102740,2.7,257,8.4,9.8,9.09,6.08,7.5,4.816162,Moderada
278.600006,102540,5.100001,256,7.7,9.3,10,6.43,7.5,7.092061,Media
279.499969,102400,4.500001,253,6.3,7.6,9.09,6.22,7.5,4.816162,Moderada
279.399963,102350,-0.2,279,4.4,5.3,10.81,6.99,7.6,7.092061,Media
279.899994,102380,-1.5,288,4.7,5.9,10.81,6.68,7.6,7.092061,Media
278.700012,102380,-0.1,278,3.4,4.4,10.81,6.51,7.5,7.092061,Media
279.399994,102420,-0.2,278,1.7,2.4,8.33,6.34,7.6,8.949392,Baja
279.599976,102430,3.6,197,1.8,2.9,10,6.43,8.1,8.949392,Baja
279.599976,102360,4.2,172,2.8,3.5,10,6.78,8.1,8.949392,Baja
279.600006,102220,5.7,147,5.5,6.8,9.09,5.6,8,8.949392,Baja
279.899994,102230,7.1,169,6.6,7.9,10,5.01,7.7,8.949392,Baja
280,102080,8,149,7,8.2,4.17,4.32,7.9,8.949392,Baja
280.299988,101790,6.5,136,8.8,10.6,5.26,4.43,7.8,7.092061,Media
280.599976,101520,5.8,136,7.5,8.9,5.88,4.96,7.7,7.092061,Media
280.600006,101380,5.5,146,5.8,6.9,9.09,5.24,7.7,8.949392,Baja
280.899994,101380,5.5,181,4.6,5.3,7.14,5.54,7.9,8.949392,Baja
279.899963,101320,4.200002,192,3.1,3.6,6.67,5.65,8,8.949392,Baja
280.299988,101370,3.5,174,2.8,3.2,6.25,6.17,8,8.949392,Baja
280.5,101440,1.600002,139,3.4,4.2,9.09,5.63,8,8.949392,Baja
281.199982,101340,1.3,82,5.6,6.6,12.12,5.35,8.5,8.949392,Baja
281.299988,101060,-0.5,75,7,8.2,4.17,3.82,8.2,8.949392,Baja
281.299988,100910,-0.999997,75,5.7,6.5,4.76,4.19,8.1,8.949392,Baja
281.799988,100890,0.500002,84,5.7,6.5,6.67,4.96,8.1,8.949392,Baja
281.499969,100840,0.300002,93,6,7.5,5.56,4.34,8.3,8.949392,Baja
281.599976,100670,0.900002,85,6.5,7.6,6.67,4.76,8.3,7.092061,Media
280.699982,100490,0.900002,92,6.6,8,7.14,5.11,8.2,7.092061,Media
281.299988,100460,-0.299998,93,5,5.8,8.33,5.56,8.3,8.949392,Baja
281.299988,100390,-2.7,66,4.2,5,7.69,5.76,8.6,8.949392,Baja
280.799988,100130,-5.399999,37,4.1,4.9,9.09,5.93,8.7,8.949392,Baja
281.299988,99960,-6.599998,19,4.7,5.6,14.81,6.45,8.7,8.949392,Baja
281.5,99700,-3.1,31,4.3,5.3,9.09,5.96,8.7,8.949392,Baja
282.299988,99620,-1.399998,49,5.4,6.6,9.09,5.46,8.9,8.949392,Baja
281.700012,99550,3.500001,116,3.1,3.8,8.33,5.64,9,8.949392,Baja
280.799988,99600,4.1,114,5.1,5.9,7.69,5.64,8.9,8.949392,Baja
281.5,99780,0.4,88,6.5,7.5,8.33,5.04,8.9,8.949392,Baja
281.700012,99920,-0.499998,43,5.7,6.6,7.14,5.56,9.1,7.092061,Media
281.199982,100050,-1.299999,19,4.7,5.8,10.81,5.7,9.1,7.092061,Media
280.5,100320,1.400003,133,6.6,8.1,9.09,5.78,9,7.092061,Media
281.5,100710,-2.099998,100,4.4,5.2,9.09,6.1,9,7.092061,Media
281.700012,100950,-2.599997,73,3.3,4.2,7.69,6.29,9.5,8.949392,Baja
281.599976,100870,-4.3,53,6.2,7.5,8.33,6.04,9.4,7.092061,Media
281.399963,100720,-4.399999,25,6.4,7.9,10,5.59,9.1,7.092061,Media
282.399994,100650,-3.1,37,6.4,7.9,8.33,5.8,9.1,7.092061,Media
282.299988,100640,-0.099998,69,6,7.4,9.09,5.6,9.3,7.092061,Media
281.899994,100390,1.700001,44,6.5,8.3,7.14,5.27,9.3,7.092061,Media
281.399994,99900,2.600003,91,9.4,11.7,7.69,4.76,9.3,4.816162,Moderada
282,99230,6.900002,86,14.1,17.2,6.67,5.28,9,4.816162,Moderada
281.600006,99660,16.200001,158,11,13.2,9.09,6.45,8.8,4.816162,Moderada
281.5,100250,13.1,136,10.5,12.9,9.09,6.75,8.7,4.816162,Moderada
281.5,100300,6.900003,129,9.9,11.8,9.09,6.74,8.5,4.816162,Moderada
282,99900,-1.6,91,7.3,8.7,10,6.82,8.5,4.816162,Moderada
282.200012,99400,5,121,7.3,8.7,8.33,6.41,8.4,4.816162,Moderada
281.200012,99950,11.000002,148,8.9,10.6,10.81,6.83,8.4,4.816162,Moderada
281,100160,4.800003,109,7.9,9.6,10.81,6.65,8.4,4.816162,Moderada
281.5,100150,3.4,122,7.2,9.3,10,6.49,8.5,7.092061,Media
282,100230,1.2,94,5,6.2,10,6.34,8.5,7.092061,Media
282.5,99800,-7.199998,354,6.4,5.591241,11.523953,6.450096,8.6,8.949392,Baja
282.899994,99560,-4.899999,29,6.8,8.1,7.14,4.73,8.8,8.949392,Baja
283.200012,99600,0,64,7.6,9.3,7.69,4.92,9,7.092061,Media
